
720.36	492.00	226.53	0.0044145	470.78	687.97	5.6214	0.78690	1.1040	600.99	-0.023184	4.5411e-05	0.064348	supercritical
721.36	492.00	226.23	0.0044202	471.60	689.08	5.6229	0.78712	1.1041	601.27	-0.023263	4.5440e-05	0.064394	supercritical
722.36	492.00	225.94	0.0044260	472.42	690.18	5.6244	0.78733	1.1041	601.54	-0.023342	4.5469e-05	0.064440	supercritical
723.36	492.00	225.64	0.0044318	473.24	691.29	5.6260	0.78754	1.1042	601.81	-0.023420	4.5498e-05	0.064487	supercritical
724.36	492.00	225.35	0.0044375	474.06	692.39	5.6275	0.78776	1.1042	602.08	-0.023499	4.5527e-05	0.064533	supercritical
725.36	492.00	225.06	0.0044433	474.88	693.49	5.6290	0.78797	1.1043	602.35	-0.023577	4.5555e-05	0.064579	supercritical
726.36	492.00	224.77	0.0044491	475.70	694.60	5.6305	0.78818	1.1043	602.62	-0.023655	4.5584e-05	0.064626	supercritical
727.36	492.00	224.48	0.0044548	476.53	695.70	5.6320	0.78840	1.1044	602.89	-0.023733	4.5613e-05	0.064672	supercritical
728.36	492.00	224.18	0.0044606	477.35	696.81	5.6336	0.78861	1.1044	603.17	-0.023810	4.5642e-05	0.064719	supercritical
729.36	492.00	223.90	0.0044664	478.17	697.91	5.6351	0.78882	1.1045	603.44	-0.023888	4.5671e-05	0.064765	supercritical
730.36	492.00	223.61	0.0044721	478.99	699.02	5.6366	0.78903	1.1046	603.71	-0.023965	4.5700e-05	0.064812	supercritical
731.36	492.00	223.32	0.0044779	479.81	700.12	5.6381	0.78924	1.1046	603.98	-0.024042	4.5729e-05	0.064858	supercritical
732.36	492.00	223.03	0.0044836	480.63	701.23	5.6396	0.78945	1.1047	604.25	-0.024119	4.5758e-05	0.064905	supercritical
733.36	492.00	222.75	0.0044894	481.45	702.33	5.6411	0.78966	1.1047	604.52	-0.024196	4.5787e-05	0.064951	supercritical
734.36	492.00	222.46	0.0044952	482.27	703.44	5.6426	0.78987	1.1048	604.79	-0.024272	4.5816e-05	0.064998	supercritical
735.36	492.00	222.18	0.0045009	483.10	704.54	5.6441	0.79008	1.1048	605.06	-0.024349	4.5845e-05	0.065045	supercritical
736.36	492.00	221.89	0.0045067	483.92	705.65	5.6456	0.79029	1.1049	605.33	-0.024425	4.5874e-05	0.065091	supercritical
737.36	492.00	221.61	0.0045124	484.74	706.75	5.6471	0.79050	1.1049	605.60	-0.024501	4.5903e-05	0.065138	supercritical
738.36	492.00	221.33	0.0045182	485.56	707.86	5.6486	0.79071	1.1050	605.87	-0.024577	4.5932e-05	0.065185	supercritical
739.36	492.00	221.05	0.0045239	486.38	708.96	5.6501	0.79092	1.1050	606.14	-0.024653	4.5961e-05	0.065232	supercritical
740.36	492.00	220.77	0.0045297	487.21	710.07	5.6516	0.79113	1.1051	606.41	-0.024728	4.5990e-05	0.065278	supercritical
741.36	492.00	220.49	0.0045354	488.03	711.17	5.6531	0.79134	1.1052	606.68	-0.024804	4.6019e-05	0.065325	supercritical
742.36	492.00	220.21	0.0045412	488.85	712.28	5.6546	0.79154	1.1052	606.95	-0.024879	4.6048e-05	0.065372	supercritical
743.36	492.00	219.93	0.0045469	489.67	713.38	5.6561	0.79175	1.1053	607.22	-0.024954	4.6077e-05	0.065419	supercritical
744.36	492.00	219.65	0.0045527	490.50	714.49	5.6576	0.79196	1.1053	607.49	-0.025028	4.6106e-05	0.065466	supercritical
745.36	492.00	219.37	0.0045584	491.32	715.59	5.6591	0.79217	1.1054	607.76	-0.025103	4.6135e-05	0.065513	supercritical
746.36	492.00	219.10	0.0045641	492.14	716.70	5.6605	0.79237	1.1054	608.03	-0.025178	4.6164e-05	0.065560	supercritical
747.36	492.00	218.82	0.0045699	492.96	717.80	5.6620	0.79258	1.1055	608.30	-0.025252	4.6193e-05	0.065607	supercritical
748.36	492.00	218.55	0.0045756	493.79	718.91	5.6635	0.79278	1.1056	608.57	-0.025326	4.6222e-05	0.065654	supercritical
749.36	492.00	218.28	0.0045814	494.61	720.01	5.6650	0.79299	1.1056	608.84	-0.025400	4.6251e-05	0.065701	supercritical
750.36	492.00	218.00	0.0045871	495.43	721.12	5.6664	0.79320	1.1057	609.11	-0.025474	4.6280e-05	0.065748	supercritical
751.36	492.00	217.73	0.0045928	496.26	722.22	5.6679	0.79340	1.1057	609.38	-0.025547	4.6309e-05	0.065795	supercritical
752.36	492.00	217.46	0.0045986	497.08	723.33	5.6694	0.79360	1.1058	609.65	-0.025621	4.6338e-05	0.065842	supercritical
753.36	492.00	217.19	0.0046043	497.90	724.44	5.6709	0.79381	1.1059	609.92	-0.025694	4.6367e-05	0.065889	supercritical
754.36	492.00	216.92	0.0046101	498.73	725.54	5.6723	0.79401	1.1059	610.19	-0.025767	4.6396e-05	0.065936	supercritical
755.36	492.00	216.65	0.0046158	499.55	726.65	5.6738	0.79422	1.1060	610.45	-0.025840	4.6425e-05	0.065983	supercritical
756.36	492.00	216.38	0.0046215	500.38	727.75	5.6753	0.79442	1.1060	610.72	-0.025913	4.6454e-05	0.066030	supercritical
757.36	492.00	216.11	0.0046272	501.20	728.86	5.6767	0.79462	1.1061	610.99	-0.025986	4.6484e-05	0.066077	supercritical
758.36	492.00	215.84	0.0046330	502.02	729.97	5.6782	0.79483	1.1062	611.26	-0.026058	4.6513e-05	0.066125	supercritical
759.36	492.00	215.58	0.0046387	502.85	731.07	5.6796	0.79503	1.1062	611.53	-0.026130	4.6542e-05	0.066172	supercritical
760.36	492.00	215.31	0.0046444	503.67	732.18	5.6811	0.79523	1.1063	611.80	-0.026202	4.6571e-05	0.066219	supercritical
761.36	492.00	215.05	0.0046502	504.50	733.29	5.6825	0.79543	1.1064	612.07	-0.026274	4.6600e-05	0.066266	supercritical
762.36	492.00	214.78	0.0046559	505.32	734.39	5.6840	0.79563	1.1064	612.33	-0.026346	4.6629e-05	0.066314	supercritical
763.36	492.00	214.52	0.0046616	506.15	735.50	5.6854	0.79583	1.1065	612.60	-0.026418	4.6658e-05	0.066361	supercritical
764.36	492.00	214.26	0.0046673	506.97	736.60	5.6869	0.79604	1.1065	612.87	-0.026489	4.6687e-05	0.066408	supercritical
765.36	492.00	213.99	0.0046731	507.80	737.71	5.6883	0.79624	1.1066	613.14	-0.026560	4.6716e-05	0.066456	supercritical
766.36	492.00	213.73	0.0046788	508.62	738.82	5.6898	0.79644	1.1067	613.41	-0.026632	4.6745e-05	0.066503	supercritical
767.36	492.00	213.47	0.0046845	509.45	739.92	5.6912	0.79664	1.1067	613.67	-0.026702	4.6774e-05	0.066550	supercritical
768.36	492.00	213.21	0.0046902	510.27	741.03	5.6927	0.79684	1.1068	613.94	-0.026773	4.6803e-05	0.066598	supercritical
769.36	492.00	212.95	0.0046959	511.10	742.14	5.6941	0.79704	1.1069	614.21	-0.026844	4.6832e-05	0.066645	supercritical
770.36	492.00	212.69	0.0047017	511.92	743.24	5.6955	0.79723	1.1069	614.48	-0.026914	4.6862e-05	0.066693	supercritical
771.36	492.00	212.43	0.0047074	512.75	744.35	5.6970	0.79743	1.1070	614.74	-0.026985	4.6891e-05	0.066740	supercritical
772.36	492.00	212.18	0.0047131	513.58	745.46	5.6984	0.79763	1.1071	615.01	-0.027055	4.6920e-05	0.066788	supercritical
773.36	492.00	211.92	0.0047188	514.40	746.57	5.6998	0.79783	1.1071	615.28	-0.027125	4.6949e-05	0.066835	supercritical
774.36	492.00	211.66	0.0047245	515.23	747.67	5.7013	0.79803	1.1072	615.55	-0.027195	4.6978e-05	0.066883	supercritical
775.36	492.00	211.41	0.0047302	516.05	748.78	5.7027	0.79822	1.1072	615.81	-0.027264	4.7007e-05	0.066930	supercritical
776.36	492.00	211.15	0.0047359	516.88	749.89	5.7041	0.79842	1.1073	616.08	-0.027334	4.7036e-05	0.066978	supercritical
777.36	492.00	210.90	0.0047416	517.71	750.99	5.7056	0.79862	1.1074	616.35	-0.027403	4.7065e-05	0.067025	supercritical
778.36	492.00	210.64	0.0047473	518.53	752.10	5.7070	0.79881	1.1074	616.62	-0.027472	4.7094e-05	0.067073	supercritical
779.36	492.00	210.39	0.0047531	519.36	753.21	5.7084	0.79901	1.1075	616.88	-0.027541	4.7123e-05	0.067121	supercritical
780.36	492.00	210.14	0.0047588	520.19	754.32	5.7098	0.79921	1.1076	617.15	-0.027610	4.7153e-05	0.067168	supercritical
781.36	492.00	209.89	0.0047645	521.01	755.43	5.7112	0.79940	1.1076	617.42	-0.027679	4.7182e-05	0.067216	supercritical
782.36	492.00	209.64	0.0047702	521.84	756.53	5.7127	0.79960	1.1077	617.68	-0.027748	4.7211e-05	0.067264	supercritical
783.36	492.00	209.39	0.0047759	522.67	757.64	5.7141	0.79979	1.1078	617.95	-0.027816	4.7240e-05	0.067311	supercritical
784.36	492.00	209.14	0.0047816	523.49	758.75	5.7155	0.79999	1.1078	618.21	-0.027884	4.7269e-05	0.067359	supercritical
785.36	492.00	208.89	0.0047873	524.32	759.86	5.7169	0.80018	1.1079	618.48	-0.027952	4.7298e-05	0.067407	supercritical
786.36	492.00	208.64	0.0047930	525.15	760.96	5.7183	0.80037	1.1080	618.75	-0.028020	4.7327e-05	0.067454	supercritical
787.36	492.00	208.39	0.0047987	525.98	762.07	5.7197	0.80057	1.1081	619.01	-0.028088	4.7356e-05	0.067502	supercritical
788.36	492.00	208.14	0.0048044	526.80	763.18	5.7211	0.80076	1.1081	619.28	-0.028156	4.7385e-05	0.067550	supercritical
789.36	492.00	207.90	0.0048101	527.63	764.29	5.7225	0.80095	1.1082	619.55	-0.028223	4.7415e-05	0.067598	supercritical
790.36	492.00	207.65	0.0048158	528.46	765.40	5.7239	0.80115	1.1083	619.81	-0.028291	4.7444e-05	0.067646	supercritical
791.36	492.00	207.41	0.0048215	529.29	766.50	5.7253	0.80134	1.1083	620.08	-0.028358	4.7473e-05	0.067693	supercritical
792.36	492.00	207.16	0.0048272	530.12	767.61	5.7267	0.80153	1.1084	620.34	-0.028425	4.7502e-05	0.067741	supercritical
793.36	492.00	206.92	0.0048329	530.94	768.72	5.7281	0.80172	1.1085	620.61	-0.028492	4.7531e-05	0.067789	supercritical
794.36	492.00	206.67	0.0048386	531.77	769.83	5.7295	0.80191	1.1085	620.87	-0.028559	4.7560e-05	0.067837	supercritical
795.36	492.00	206.43	0.0048442	532.60	770.94	5.7309	0.80210	1.1086	621.14	-0.028625	4.7589e-05	0.067885	supercritical
796.36	492.00	206.19	0.0048499	533.43	772.05	5.7323	0.80230	1.1087	621.41	-0.028692	4.7618e-05	0.067933	supercritical
797.36	492.00	205.95	0.0048556	534.26	773.16	5.7337	0.80249	1.1087	621.67	-0.028758	4.7647e-05	0.067981	supercritical
798.36	492.00	205.71	0.0048613	535.09	774.26	5.7351	0.80268	1.1088	621.94	-0.028824	4.7677e-05	0.068029	supercritical
799.36	492.00	205.47	0.0048670	535.92	775.37	5.7365	0.80287	1.1089	622.20	-0.028890	4.7706e-05	0.068077	supercritical
800.36	492.00	205.23	0.0048727	536.75	776.48	5.7379	0.80306	1.1089	622.47	-0.028956	4.7735e-05	0.068125	supercritical
801.36	492.00	204.99	0.0048784	537.58	777.59	5.7393	0.80324	1.1090	622.73	-0.029021	4.7764e-05	0.068173	supercritical
802.36	492.00	204.75	0.0048841	538.40	778.70	5.7406	0.80343	1.1091	623.00	-0.029087	4.7793e-05	0.068221	supercritical
803.36	492.00	204.51	0.0048897	539.23	779.81	5.7420	0.80362	1.1092	623.26	-0.029152	4.7822e-05	0.068269	supercritical
804.36	492.00	204.27	0.0048954	540.06	780.92	5.7434	0.80381	1.1092	623.52	-0.029218	4.7851e-05	0.068317	supercritical
805.36	492.00	204.04	0.0049011	540.89	782.03	5.7448	0.80400	1.1093	623.79	-0.029283	4.7880e-05	0.068365	supercritical
806.36	492.00	203.80	0.0049068	541.72	783.14	5.7462	0.80419	1.1094	624.05	-0.029348	4.7909e-05	0.068413	supercritical
807.36	492.00	203.56	0.0049125	542.55	784.25	5.7475	0.80437	1.1094	624.32	-0.029413	4.7939e-05	0.068461	supercritical
808.36	492.00	203.33	0.0049182	543.38	785.36	5.7489	0.80456	1.1095	624.58	-0.029477	4.7968e-05	0.068509	supercritical
809.36	492.00	203.09	0.0049238	544.21	786.47	5.7503	0.80475	1.1096	624.85	-0.029542	4.7997e-05	0.068557	supercritical
810.36	492.00	202.86	0.0049295	545.04	787.58	5.7516	0.80493	1.1097	625.11	-0.029606	4.8026e-05	0.068605	supercritical
811.36	492.00	202.63	0.0049352	545.87	788.69	5.7530	0.80512	1.1097	625.37	-0.029670	4.8055e-05	0.068653	supercritical
812.36	492.00	202.39	0.0049409	546.70	789.79	5.7544	0.80530	1.1098	625.64	-0.029734	4.8084e-05	0.068701	supercritical
813.36	492.00	202.16	0.0049465	547.53	790.90	5.7557	0.80549	1.1099	625.90	-0.029798	4.8113e-05	0.068749	supercritical
814.36	492.00	201.93	0.0049522	548.37	792.01	5.7571	0.80568	1.1099	626.17	-0.029862	4.8142e-05	0.068798	supercritical
815.36	492.00	201.70	0.0049579	549.20	793.12	5.7585	0.80586	1.1100	626.43	-0.029926	4.8171e-05	0.068846	supercritical
816.36	492.00	201.47	0.0049636	550.03	794.23	5.7598	0.80604	1.1101	626.69	-0.029989	4.8200e-05	0.068894	supercritical
817.36	492.00	201.24	0.0049692	550.86	795.34	5.7612	0.80623	1.1102	626.96	-0.030053	4.8230e-05	0.068942	supercritical
818.36	492.00	201.01	0.0049749	551.69	796.46	5.7625	0.80641	1.1102	627.22	-0.030116	4.8259e-05	0.068990	supercritical
819.36	492.00	200.78	0.0049806	552.52	797.57	5.7639	0.80660	1.1103	627.48	-0.030179	4.8288e-05	0.069039	supercritical
820.36	492.00	200.55	0.0049862	553.35	798.68	5.7653	0.80678	1.1104	627.75	-0.030242	4.8317e-05	0.069087	supercritical
821.36	492.00	200.32	0.0049919	554.18	799.79	5.7666	0.80696	1.1104	628.01	-0.030305	4.8346e-05	0.069135	supercritical
822.36	492.00	200.10	0.0049976	555.02	800.90	5.7680	0.80714	1.1105	628.27	-0.030368	4.8375e-05	0.069183	supercritical
823.36	492.00	199.87	0.0050033	555.85	802.01	5.7693	0.80733	1.1106	628.54	-0.030430	4.8404e-05	0.069232	supercritical
824.36	492.00	199.64	0.0050089	556.68	803.12	5.7707	0.80751	1.1107	628.80	-0.030493	4.8433e-05	0.069280	supercritical
825.36	492.00	199.42	0.0050146	557.51	804.23	5.7720	0.80769	1.1107	629.06	-0.030555	4.8462e-05	0.069328	supercritical
826.36	492.00	199.19	0.0050202	558.34	805.34	5.7734	0.80787	1.1108	629.32	-0.030617	4.8491e-05	0.069377	supercritical
827.36	492.00	198.97	0.0050259	559.18	806.45	5.7747	0.80805	1.1109	629.59	-0.030679	4.8521e-05	0.069425	supercritical
828.36	492.00	198.75	0.0050316	560.01	807.56	5.7760	0.80823	1.1110	629.85	-0.030741	4.8550e-05	0.069473	supercritical
829.36	492.00	198.52	0.0050372	560.84	808.67	5.7774	0.80841	1.1110	630.11	-0.030803	4.8579e-05	0.069522	supercritical
830.36	492.00	198.30	0.0050429	561.67	809.78	5.7787	0.80859	1.1111	630.37	-0.030864	4.8608e-05	0.069570	supercritical
831.36	492.00	198.08	0.0050486	562.51	810.89	5.7801	0.80877	1.1112	630.64	-0.030926	4.8637e-05	0.069618	supercritical
832.36	492.00	197.85	0.0050542	563.34	812.01	5.7814	0.80895	1.1112	630.90	-0.030987	4.8666e-05	0.069667	supercritical
833.36	492.00	197.63	0.0050599	564.17	813.12	5.7827	0.80913	1.1113	631.16	-0.031048	4.8695e-05	0.069715	supercritical
834.36	492.00	197.41	0.0050655	565.00	814.23	5.7841	0.80931	1.1114	631.42	-0.031109	4.8724e-05	0.069763	supercritical
835.36	492.00	197.19	0.0050712	565.84	815.34	5.7854	0.80949	1.1115	631.68	-0.031170	4.8753e-05	0.069812	supercritical
836.36	492.00	196.97	0.0050768	566.67	816.45	5.7867	0.80967	1.1115	631.95	-0.031231	4.8782e-05	0.069860	supercritical
837.36	492.00	196.75	0.0050825	567.50	817.56	5.7880	0.80985	1.1116	632.21	-0.031291	4.8811e-05	0.069909	supercritical
838.36	492.00	196.54	0.0050881	568.34	818.67	5.7894	0.81003	1.1117	632.47	-0.031352	4.8840e-05	0.069957	supercritical
839.36	492.00	196.32	0.0050938	569.17	819.79	5.7907	0.81020	1.1118	632.73	-0.031412	4.8869e-05	0.070006	supercritical
840.36	492.00	196.10	0.0050995	570.00	820.90	5.7920	0.81038	1.1118	632.99	-0.031473	4.8899e-05	0.070054	supercritical
841.36	492.00	195.88	0.0051051	570.84	822.01	5.7933	0.81056	1.1119	633.25	-0.031533	4.8928e-05	0.070103	supercritical
842.36	492.00	195.67	0.0051108	571.67	823.12	5.7947	0.81073	1.1120	633.52	-0.031593	4.8957e-05	0.070151	supercritical
843.36	492.00	195.45	0.0051164	572.51	824.23	5.7960	0.81091	1.1121	633.78	-0.031653	4.8986e-05	0.070200	supercritical
844.36	492.00	195.23	0.0051221	573.34	825.35	5.7973	0.81109	1.1121	634.04	-0.031712	4.9015e-05	0.070248	supercritical
845.36	492.00	195.02	0.0051277	574.18	826.46	5.7986	0.81126	1.1122	634.30	-0.031772	4.9044e-05	0.070297	supercritical
846.36	492.00	194.80	0.0051333	575.01	827.57	5.7999	0.81144	1.1123	634.56	-0.031831	4.9073e-05	0.070345	supercritical
